epoch,loss,val_loss
8,3.7936658334732054,4.129853248596191
9,3.575504515171051,3.2800419330596924
10,4.157241787910461,3.997321605682373
11,4.036867890357971,3.4753036499023438
12,3.762564401626587,4.309584617614746
13,3.465549476146698,4.396946907043457
14,3.6985153460502627,8.012784957885742
15,3.4447268199920655,3.4260730743408203
16,3.3104467177391053,3.4645779132843018
17,3.1926121377944945,5.626831531524658
18,2.794120237827301,3.3249411582946777
19,3.5080946278572083,9.333157539367676
20,2.8098262190818786,2.224599599838257
21,2.9234915828704833,2.5261638164520264
22,2.9251465916633608,4.887867450714111
23,2.710484461784363,1.8793960809707642
24,2.8781397986412047,3.6699490547180176
25,2.7713977098464966,3.505333185195923
26,3.1688988184928895,2.180227756500244
27,2.9556050205230715,6.320026874542236
28,3.160018289089203,1.785821557044983
29,2.686514904499054,3.313776731491089
30,3.1641182923316955,3.073194742202759
31,2.692085440158844,6.541172504425049
32,2.316413254737854,2.803773880004883
33,2.2647949409484864,2.268798589706421
34,3.1685371685028074,4.1838202476501465
35,2.800750479698181,3.2680280208587646
36,2.555520939826965,2.4116203784942627
37,2.1758973479270933,2.2294368743896484
38,2.4307467484474183,2.0943284034729004
39,2.1297872924804686,1.659180998802185
40,2.6208885717391968,1.5405529737472534
41,2.1338503682613372,1.5205631256103516
42,2.658788948059082,4.433087348937988
43,2.505739734172821,1.3420426845550537
44,2.4486756539344787,1.7022470235824585
45,3.22581095457077,2.586212158203125
46,2.6756594610214233,2.9213602542877197
47,2.521214907169342,2.639474868774414
48,2.349372446537018,2.3526482582092285
49,2.3571006381511688,3.9680111408233643
50,2.628913962841034,1.7524428367614746
51,2.1133799719810487,1.575929880142212
52,2.2293547689914703,5.258865833282471
53,2.3119247043132782,2.6193485260009766
54,2.517700080871582,2.916719675064087
55,2.216511501073837,2.2744908332824707
56,1.968552553653717,1.4098974466323853
57,2.4100059497356416,6.245255947113037
58,2.364307676553726,2.6863951683044434
59,1.9538081681728363,2.4814934730529785
60,2.263806539773941,1.3604397773742676
61,1.9277082800865173,1.488633632659912
62,2.2858369982242586,11.130377769470215
63,2.8886038279533386,5.278674602508545
64,2.477577738761902,3.475400686264038
65,2.219870334863663,1.6822925806045532
66,2.4032550179958343,1.728459358215332
67,2.594639081954956,1.358062982559204
68,2.2139855778217314,1.8900867700576782
69,1.6617299699783326,1.5494791269302368
70,2.0888832986354826,2.976024627685547
71,2.1289234411716462,3.2035162448883057
72,2.405316809415817,3.2074801921844482
73,2.4194243466854095,4.110093116760254
74,2.3310585188865662,4.0915937423706055
75,2.1582571136951447,10.787525177001953
76,2.341229839324951,3.5869884490966797
77,2.133217837810516,1.334718942642212
78,2.1182785034179688,1.6548967361450195
79,2.025664346218109,2.5942630767822266
80,2.1342422437667845,1.5209053754806519
81,1.8549052095413208,1.5490634441375732
82,1.6819430363178254,1.313148021697998
83,1.694944336414337,1.391322135925293
84,1.6461822605133056,1.1783668994903564
85,2.0633348596096037,1.405306100845337
86,2.2056054270267484,1.3352552652359009
87,1.5451392793655396,1.3712495565414429
88,1.8744987392425536,1.1776152849197388
89,1.465874629020691,1.3135547637939453
90,1.7581356024742127,1.467374324798584
91,1.8051641368865967,1.372241497039795
92,1.6639659988880158,1.4512510299682617
93,1.9951361322402954,1.2248538732528687
94,1.663730491399765,1.3945097923278809
95,1.3763303506374358,1.4558112621307373
96,2.1172481882572174,1.4779417514801025
97,1.8102217328548431,1.5256366729736328
98,1.7072846734523772,1.4526740312576294
99,1.5981937515735627,1.581385612487793
0,9.237408475875855,13.042949676513672
1,5.6629617881774905,7.048020839691162
0,23.77001953125,32.4190673828125
1,20.413426399230957,23.459339141845703
2,17.22719669342041,25.96030044555664
3,14.69414472579956,26.508224487304688
4,21.56411075592041,20.510215759277344
0,8.43229079246521,11.622157096862793
1,6.371858034133911,6.254767894744873
2,5.518871655464173,7.682528972625732
3,4.937838315963745,6.595365047454834
4,4.6957590818405155,7.44390869140625
5,4.49819194316864,5.136931896209717
6,3.836543617248535,4.881785869598389
7,3.783361053466797,6.287789344787598
8,3.313195538520813,3.6483280658721924
9,3.9447092390060425,7.186314105987549
10,3.637809398174286,3.7272136211395264
11,3.4883266425132753,9.002508163452148
12,3.4079463982582094,3.9624993801116943
13,3.332717876434326,4.13992977142334
14,3.579555072784424,2.4605770111083984
15,3.421144573688507,3.3089683055877686
16,3.302432632446289,5.191346645355225
17,3.23605500459671,2.3363630771636963
18,2.9914412808418276,2.5331664085388184
19,3.0008352732658388,7.282768249511719
20,3.208008966445923,6.066461563110352
21,2.9904596257209777,3.6934595108032227
22,3.182333447933197,2.9090158939361572
23,2.6183705949783325,2.2821738719940186
24,2.5780122327804564,2.1042346954345703
25,3.139271137714386,6.351105690002441
26,3.2859340596199034,5.58103609085083
27,2.21459983587265,1.8972580432891846
28,2.5487705159187315,2.203923463821411
29,2.542244575023651,2.201089382171631
30,2.9696013140678406,2.7623047828674316
31,2.967882194519043,2.801649570465088
32,2.941064665317535,3.1724624633789062
33,2.606772041320801,2.5099551677703857
34,3.4118495774269104,2.794415235519409
35,2.873078236579895,2.492004156112671
36,2.2796417045593262,2.062519073486328
37,2.5083087062835694,1.6880069971084595
38,2.643176691532135,2.2986221313476562
39,2.490724952220917,1.819265604019165
40,2.5202382016181946,2.391141414642334
41,2.3219135713577272,1.8772228956222534
42,3.0185955119132997,3.138643741607666
43,2.3882989263534546,3.3792498111724854
44,2.4145547580718993,1.723459243774414
45,2.1839211487770083,1.508792519569397
46,2.5080027890205385,2.001650094985962
47,2.42613968372345,2.419433116912842
48,2.9007816219329836,6.887621879577637
49,2.5338677048683165,1.9110087156295776
50,2.621233103275299,2.374685287475586
51,2.3940469145774843,3.1991775035858154
52,2.342935199737549,1.9444864988327026
53,2.3797137784957885,2.6466474533081055
54,2.446777708530426,2.7477736473083496
55,2.4911719727516175,1.652651071548462
56,2.267404410839081,1.7446259260177612
57,2.659196581840515,1.7238589525222778
58,2.689990527629852,1.5614198446273804
59,2.574430241584778,3.448568344116211
60,2.1016169714927675,1.6746673583984375
61,2.145503945350647,1.5988365411758423
62,2.5953175687789916,2.497501850128174
63,2.2437212228775025,1.5059239864349365
64,2.0190137434005737,1.5328168869018555
65,2.6917251467704775,2.402193546295166
66,2.442579984664917,8.209683418273926
67,2.313585152626038,3.5338404178619385
68,2.5556651830673216,2.4172115325927734
69,2.3033766174316406,1.7683649063110352
70,2.3846949481964113,1.6575692892074585
71,2.357002168893814,2.053514003753662
72,2.23988007068634,2.0087666511535645
73,2.2341379857063295,1.9294345378875732
74,2.4975681281089783,1.3832440376281738
75,2.108108333349228,1.5080796480178833
76,2.8153503131866455,1.8350507020950317
77,2.058976174592972,1.527866005897522
78,2.133276641368866,2.1388957500457764
79,2.4273571288585662,2.012916088104248
80,2.261022378206253,1.288000226020813
81,1.97671404838562,1.2927175760269165
82,1.8011221516132354,1.3257331848144531
83,2.1121877253055574,1.327056646347046
84,1.5005958354473115,1.3455957174301147
85,2.023282461166382,1.3236554861068726
86,1.666312210559845,1.31097412109375
87,1.7993268489837646,1.2905677556991577
88,1.9744508647918702,1.4180703163146973
89,1.8957570743560792,1.3413660526275635
90,1.7796542680263518,1.3274427652359009
91,1.7336869478225707,1.4139866828918457
92,1.8910833168029786,1.4077646732330322
93,2.2750667834281924,1.452025055885315
94,2.141851006746292,1.4157276153564453
95,1.9786755788326262,1.5630687475204468
96,2.0814486956596374,1.4718821048736572
97,1.627004109621048,1.4020427465438843
98,1.7745650565624238,1.4115678071975708
99,1.6112149834632874,1.309640645980835
0,13.240895519256592,9.980749130249023
1,9.886444272994995,11.145248413085938
2,8.806032466888428,8.300601959228516
3,7.499856824874878,8.938425064086914
4,7.472698106765747,7.951210021972656
5,6.881255331039429,11.254376411437988
6,6.477477426528931,6.909292697906494
7,6.975805439949036,8.699749946594238
8,6.153874192237854,10.958646774291992
9,5.9306713962554936,8.4360990524292
10,5.389483208656311,5.979596138000488
11,5.088858094215393,5.9283246994018555
12,5.791591567993164,6.770644187927246
13,5.301032276153564,7.891006946563721
14,4.9872572708129885,6.038945198059082
15,5.466398530006408,6.412474155426025
16,6.009402070045471,9.29183292388916
17,5.173672623634339,7.6805925369262695
18,5.270827403068543,7.109560489654541
19,5.476474528312683,5.492109775543213
20,4.651697566509247,6.603340148925781
21,5.143176574707031,5.654886245727539
22,5.482992310523986,5.875793933868408
23,5.336576428413391,5.387059211730957
24,5.718867363929749,8.075957298278809
25,6.0929483222961425,12.616324424743652
26,5.223886513710022,9.853631973266602
27,5.441392493247986,6.494979381561279
28,5.443574357032776,9.000237464904785
29,4.9779653024673465,4.9992523193359375
30,4.964519805908203,5.661161422729492
31,4.5981699657440185,5.208276748657227
32,4.31012220621109,6.48082971572876
33,4.425176796913147,10.94719409942627
34,4.499751558303833,7.125434398651123
35,4.895158166885376,7.044617652893066
36,4.986830451488495,9.325119018554688
37,4.89181571483612,5.168903350830078
38,4.557168745994568,4.983942031860352
39,4.472172594070434,5.713285446166992
40,4.941359806060791,5.584297180175781
41,4.585730526447296,5.188381671905518
42,4.709441497325897,6.754541397094727
43,5.042821569442749,5.269125938415527
44,4.984173431396484,6.511160373687744
45,4.910832777023315,6.0670084953308105
46,4.683715043067932,5.8351054191589355
47,5.104213237762451,5.177797794342041
48,4.131224229335785,5.960608959197998
49,4.537304904460907,5.435113906860352
50,4.895492758750915,6.031461715698242
51,4.944548580646515,5.719876766204834
52,3.9747779250144957,5.597424030303955
53,4.878332374095916,8.605620384216309
54,4.1648838376998905,6.004228591918945
55,4.899721660614014,9.129816055297852
56,4.443343172073364,7.115135192871094
57,4.582749195098877,5.435602188110352
58,3.94369323015213,4.7926249504089355
59,4.093871185779571,5.709817886352539
60,5.1152237296104435,5.207928657531738
61,4.295820953845978,4.9239301681518555
62,3.824081053733826,4.54429817199707
63,4.725213901996613,5.944464683532715
64,4.445547094345093,4.8326334953308105
65,4.405443170070648,5.64410400390625
66,4.416481246948242,6.815909385681152
67,5.041842558383942,4.850806713104248
68,4.151236450672149,5.405308723449707
69,4.619697303771972,5.282440185546875
70,4.280664870738983,5.59921932220459
71,4.536840713024139,6.520687580108643
72,4.05976989030838,5.242108345031738
73,4.486078248023987,5.418185234069824
74,4.526286170482636,4.377415180206299
75,3.8465312123298645,4.580915927886963
76,4.049466667175293,4.974483966827393
77,4.600880959033966,13.498869895935059
78,4.668659925460815,6.448976039886475
79,4.529668383598327,8.047800064086914
80,4.2662005877494815,5.792871475219727
81,4.104831688404083,4.611735820770264
82,3.9904953455924987,4.554204940795898
83,4.312863912582397,4.46755313873291
84,3.7951492261886597,4.468851566314697
85,4.3618169379234315,4.404786586761475
86,4.353838121891021,4.683189868927002
87,4.207552857398987,4.479642391204834
88,4.132238986492157,4.546168327331543
89,4.4995465350151065,4.566031455993652
90,4.265286402702332,4.526498317718506
91,4.370239367485047,4.527574062347412
92,3.7339816904067993,4.543874740600586
93,4.025301923751831,4.324979305267334
94,4.025380687713623,4.627725124359131
95,3.9856660056114195,4.295327663421631
96,3.674951643943787,4.563712120056152
97,3.7434568858146666,4.392282009124756
98,4.092953279018402,4.400970935821533
99,3.898336341381073,4.445141792297363
0,15.208782874850701,12.099904885932581
1,12.517779222319398,9.29780756537594
2,11.099253389172087,8.594528625260539
3,9.910101813108183,7.770827549607007
4,8.87201379220697,7.3329147011486455
5,8.233459735573982,7.4922582142388645
6,7.841278509440156,6.3696390550528
7,7.244439907315411,6.6484536057087915
8,7.456777523633532,5.680388607195954
9,6.6837966272673635,6.748422978529289
10,6.9996571444257905,5.011203175160422
11,6.991896384341974,10.520304850677945
12,6.599298155247258,13.11472865716735
13,6.449381576576814,7.365987898698494
14,6.726311950683594,6.321325010328151
15,6.528120457371579,12.707196548803529
16,6.336373497814926,10.22905507728235
17,6.783499336242675,12.416464705965412
18,6.243661289892826,11.046684393242224
19,6.450892756256876,8.678086650905325
20,6.494656276702881,5.327648618328038
21,6.6301689813584845,6.921413478566639
22,6.063628935631905,4.657180942706208
23,5.98993371963501,9.678441431984973
24,6.50997715479211,7.558368946189311
25,6.291930182936228,4.799717326662433
0,7.973862826169192,15.259298324584961
1,6.938609604029774,21.302433013916016
2,6.484276884204739,10.38413143157959
3,6.276663233368681,14.123126029968262
4,6.0733488614742575,6.53306245803833
5,5.851887358192592,4.833110809326172
6,5.8068152495792935,8.18958854675293
7,5.7153588398011435,8.712896347045898
8,5.472064780664968,9.076906204223633
9,5.735800937272175,7.608792304992676
10,5.366505203666268,7.72076940536499
11,5.487185536329106,8.000381469726562
12,5.410240396038517,5.3120598793029785
13,5.149879344612608,4.975514888763428
14,5.0995053472099725,4.513765335083008
15,4.988152967595658,5.3012309074401855
16,4.876671654837472,4.925055503845215
17,5.103663201477389,5.011470794677734
18,5.07386329802838,4.599146842956543
19,4.9232402336564425,4.370230197906494
20,4.9136308785323255,12.101633071899414
21,4.991253912283773,5.603884696960449
22,4.793732961455544,4.370993137359619
23,4.9820091770626505,4.284317493438721
24,5.076208100869105,5.341156482696533
25,4.782644495739501,6.135577201843262
26,4.698268840601156,7.34823751449585
27,4.833031757386437,5.643138408660889
28,4.900312094243018,5.404371738433838
29,4.6962054205072885,6.693106174468994
30,4.7917523095895955,5.376558303833008
31,4.697283748774647,4.753889560699463
32,4.841714300952115,7.0596442222595215
33,4.732740326271163,8.103597640991211
34,4.772678568467989,7.260011196136475
35,4.704077057561055,4.494091987609863
36,4.72994312283757,8.939574241638184
37,4.614209944521622,6.865695953369141
38,4.50847382073874,4.307891845703125
39,4.442559424529776,5.49229097366333
40,4.636491268545717,4.914579391479492
41,4.554967951576465,4.138899803161621
42,4.584889070673303,6.302365779876709
43,4.60375291158618,5.189576148986816
44,4.500438081694173,4.704959392547607
45,4.510098532626503,7.994850158691406
46,4.635972533907209,4.0616960525512695
47,4.443238871909905,4.539795398712158
48,4.374959782584683,5.823929786682129
49,4.5681130820033955,5.749515533447266
50,4.535971640230535,9.848762512207031
51,4.603604928938636,6.908816337585449
52,4.487594409303351,6.24993896484375
53,4.4395546391399945,4.224571704864502
54,4.49023666879633,4.341248989105225
55,4.444760061036847,4.570250988006592
56,4.472602662149367,5.458218097686768
57,4.438342443133325,6.682774543762207
58,4.339358455532199,4.864607334136963
59,4.306590621160999,7.158379554748535
60,4.3027781542840895,6.950503349304199
61,4.358962325178025,4.723064422607422
62,4.663398350988116,7.188640117645264
63,4.432848420499765,6.108102798461914
64,4.322951598481818,4.0363569259643555
65,4.414543367819112,4.963410377502441
66,4.442672677092499,6.636918067932129
67,4.239999670731394,4.057308197021484
68,4.33915251493454,6.3665690422058105
69,4.253900223491595,3.7562568187713623
70,4.300358089771899,4.466858863830566
71,4.1269395074025415,4.697149753570557
72,4.268223748757289,10.930615425109863
73,4.615337735728214,7.849076271057129
74,4.4084716236198345,4.53993558883667
75,4.310147655307421,5.064493179321289
76,4.168884132589612,3.9855284690856934
77,4.259093998541792,6.002911567687988
78,4.334231833180229,4.9638872146606445
79,4.2766266985283,4.24093770980835
80,4.0749239561321975,3.6843338012695312
81,4.010318522968451,3.73720383644104
82,4.00676853119672,4.161366939544678
83,3.9495428685006013,3.7357115745544434
84,3.9702968905260274,3.743980884552002
85,3.8961962042092617,3.6619226932525635
86,3.987741558106391,3.7644197940826416
87,3.9462282380238793,3.633516311645508
88,3.8772872319588294,3.8913538455963135
89,4.02024297304761,3.706259250640869
90,4.061259812706119,3.776811361312866
91,3.9317529954408346,4.404216289520264
92,3.9354638928895467,3.62033748626709
93,3.9645815021113346,3.751218795776367
94,3.914402025086539,3.8807034492492676
95,3.9585177548374166,3.9658148288726807
96,3.956007499616225,3.586838960647583
97,3.906352294118781,3.735697031021118
98,3.8935037969232917,3.635385513305664
99,3.9164198772398717,3.593764066696167
0,11.537110236919288,6.362030506134033
1,7.416970851204612,12.469446182250977
2,6.853848360524033,5.960817337036133
3,6.297627481547269,7.095097541809082
4,5.968446858001478,5.558282375335693
5,5.949372747450164,10.557303428649902
6,5.894821217114275,12.543929100036621
7,6.214342418583956,8.151058197021484
8,5.728240916945717,10.570259094238281
9,5.422317249847181,5.8348798751831055
10,5.376049788070447,4.478155612945557
11,5.385305519176252,7.463174819946289
12,5.432557795986985,4.685098171234131
0,15.881673319138363,7.375675678253174
1,8.356029669443766,5.9648237228393555
2,6.9354832737582255,5.591615676879883
3,6.576785355237914,5.613137245178223
4,6.206373137854487,5.805556297302246
5,5.9745859580078955,5.410709381103516
6,5.846244939341532,5.404609203338623
7,5.833713872836587,5.171739101409912
8,5.6691007133400735,5.144720554351807
9,5.625074021497929,5.335570812225342
10,5.514733474762713,5.682697772979736
11,5.41908200625178,5.01742696762085
12,5.269865041207877,4.892789840698242
13,5.1854388362071555,4.693246841430664
14,5.070313432885776,4.715047836303711
15,5.0184673756279805,4.756409168243408
16,4.977027483976604,4.668238162994385
17,5.03410340784681,4.338890075683594
18,4.85641484429466,4.351319789886475
19,4.729835234053148,4.209253311157227
20,4.702004563905888,4.361381530761719
21,4.6291504153113925,4.131518363952637
22,4.540262085492493,4.005181789398193
23,4.449438978605764,4.169116020202637
24,4.271978601123072,4.139697551727295
25,4.221815269501483,3.9072606563568115
26,4.138884769148658,4.988559722900391
27,4.074649817287435,3.9170775413513184
28,4.039631126356906,3.816544532775879
29,3.869656247728852,3.8606245517730713
30,3.740425213805986,3.910066843032837
31,3.783481373812983,3.765537738800049
32,3.688262802378683,3.7563486099243164
33,3.742541152709836,3.627863883972168
34,3.635184340138253,3.604227304458618
35,3.692311818333348,3.6819028854370117
36,3.7258855939236257,3.885371446609497
37,3.7273904234985187,3.726266860961914
38,3.6165273332465895,3.738358497619629
39,3.5355864162341124,3.6938042640686035
40,3.5645025023997157,3.8448326587677
41,3.575968391563977,3.7542030811309814
42,3.470710121643316,3.532132148742676
43,3.5186657977234472,3.734591245651245
44,3.434543408879792,3.6501681804656982
45,3.5027135984124538,3.603182077407837
46,3.4974465122639806,3.6228671073913574
47,3.4627913902500995,3.6162970066070557
48,3.4552725420335983,3.7527081966400146
49,3.4142114777382604,3.5594005584716797
50,3.4301328944900056,3.5592427253723145
51,3.3953572599374633,3.7217860221862793
52,3.4193801964567005,3.540640115737915
53,3.350956703726537,3.723790407180786
54,3.332990003216819,3.999763250350952
55,3.341965870127652,3.7415072917938232
56,3.3121060902806003,3.5359549522399902
57,3.3493398931435734,3.6459293365478516
58,3.5077789500762857,3.5454273223876953
59,3.3389676799566286,3.502479076385498
60,3.3368763598824067,3.492331027984619
61,3.2513954847888216,3.372159004211426
62,3.270837154310471,3.532351016998291
63,3.2585178571435995,3.374575138092041
64,3.1948175169731097,3.0984811782836914
65,3.2312478830768887,3.2195627689361572
66,3.160445174339357,3.283327341079712
67,3.1842058649480016,3.326854944229126
68,3.199797490637049,3.5159189701080322
69,3.201327982000824,3.0328762531280518
70,3.158118564574445,3.1784555912017822
71,3.0952306761728647,3.324601173400879
72,3.075337693217015,3.3989617824554443
73,3.0578822607551115,3.2314391136169434
74,3.0573137436640683,3.282822370529175
75,3.167580363536076,3.103592872619629
76,3.019150211511414,3.3556346893310547
77,3.063656429503854,3.1094558238983154
78,3.033766615942973,3.169346570968628
79,3.0936825425247028,2.9857537746429443
80,2.8942711060963147,3.137526035308838
81,2.8340868742004726,3.1282784938812256
82,2.8098318254361385,3.081157922744751
83,2.7242096509855513,3.0028302669525146
84,2.750763719023411,3.0320188999176025
85,2.688757450854192,3.003370523452759
86,2.6111973046606827,3.004093885421753
87,2.6666578301292025,3.010838031768799
88,2.637845463765775,2.9381844997406006
89,2.5894111784667344,2.9442050457000732
90,2.6072447364921465,2.9340615272521973
91,2.5937541833992213,2.901705741882324
92,2.5580534402291195,2.869645357131958
93,2.5461848366812725,2.9039292335510254
94,2.5516191515766207,2.8995492458343506
95,2.498734673622194,2.9772801399230957
96,2.565249661983521,2.8111507892608643
97,2.4362051444626895,2.876401662826538
98,2.5065703288086105,2.8407721519470215
99,2.463761842218342,2.8256804943084717
100,2.4318306299506642,2.7866525650024414
101,2.4730073950920834,2.783376693725586
102,2.4074946801084263,2.754483222961426
103,2.4527692853427325,2.7466492652893066
104,2.47984890067285,2.738999128341675
105,2.430154104323738,2.7358579635620117
106,2.428105773495846,2.751729965209961
107,2.3722474903111888,2.735196113586426
108,2.404930322956324,2.709954023361206
109,2.449514294582638,2.699392080307007
110,2.4592020108849217,2.704482316970825
111,2.4285112759073035,2.7048871517181396
112,2.3377642214623955,2.7098512649536133
113,2.3647702747209847,2.703526496887207
114,2.4030131166572466,2.70902943611145
115,2.3702982524053646,2.718344211578369
116,2.450216845855401,2.7063214778900146
117,2.394759929797305,2.7185616493225098
118,2.416050981628439,2.7158002853393555
119,2.4263992910489076,2.699984550476074
120,2.3861866185710605,2.7090277671813965
121,2.437077779913209,2.6965367794036865
122,2.40972381326743,2.700421094894409
123,2.3781525013557245,2.7079601287841797
124,2.3352096689854815,2.689880132675171
125,2.3411187881994637,2.6951041221618652
126,2.425331566574138,2.674070119857788
127,2.3668846738794462,2.6877613067626953
128,2.3641136978887407,2.6803808212280273
129,2.341672804115254,2.676715135574341
130,2.435125226531524,2.6694090366363525
131,2.401895518198975,2.675246238708496
132,2.3418212398196436,2.663054943084717
133,2.3654867094722603,2.672536849975586
134,2.333191567285834,2.692758560180664
135,2.381863135407991,2.677367687225342
136,2.3376338680585227,2.6772494316101074
137,2.384818537033871,2.681792974472046
138,2.4008382074839414,2.686776876449585
139,2.342548298054054,2.6794042587280273
140,2.359852362718504,2.660256862640381
141,2.371143901380596,2.6548993587493896
142,2.3068764903506294,2.643223524093628
143,2.2849913796547,2.6531982421875
144,2.310250307623632,2.6704165935516357
145,2.37241519963155,2.6563966274261475
146,2.2492310796186774,2.652865171432495
147,2.3437071687843885,2.665412187576294
148,2.3927333260494503,2.672112464904785
149,2.314203890208003,2.6558427810668945
150,2.3442902590988117,2.6429052352905273
151,2.368868349354124,2.6681411266326904
152,2.3621096776681636,2.6447041034698486
153,2.3327624047484643,2.631779432296753
154,2.2965333676729047,2.644305944442749
155,2.3604985660688103,2.644063949584961
156,2.2805610703512498,2.6224019527435303
157,2.332057881550711,2.614557981491089
158,2.3205046358160493,2.620645046234131
159,2.321278472687308,2.6014182567596436
160,2.378242120391033,2.618088722229004
161,2.3390923598806603,2.631119966506958
162,2.3737238246023815,2.6258726119995117
163,2.3116003265146348,2.5996532440185547
164,2.347205031470317,2.592092752456665
165,2.2968043868483248,2.594717025756836
166,2.3139396606247282,2.5825107097625732
167,2.336645218916745,2.5698466300964355
168,2.3103573867995344,2.585277557373047
169,2.3577535035180266,2.570096015930176
170,2.2756100178414536,2.579211950302124
171,2.351941598208789,2.5718772411346436
172,2.294573994607873,2.5573418140411377
173,2.2888349106266324,2.564650535583496
174,2.303667943549091,2.568376302719116
175,2.3010128199077045,2.5709242820739746
176,2.319495083200834,2.5369129180908203
177,2.298347094403301,2.5417861938476562
178,2.2868030595649134,2.55072021484375
179,2.289347357581032,2.5314292907714844
180,2.272905391308527,2.559802293777466
181,2.2744739179402753,2.530998468399048
182,2.321645053595873,2.547484874725342
183,2.228498441971615,2.559534788131714
184,2.3228542234728247,2.5471041202545166
185,2.345108349901454,2.572962522506714
